main_category,sub_category,flower_type,english_name,main_category_en,sub_category_en,small_category,product_name_candidate,product_number,price,product_url
花・観葉植物,鉢花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/dendrobium,'鉢花  デンドロビューム'_3,1108,5586,https://example-test-flower.jp/item/1108
花・観葉植物,鉢花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/dendrobium,'鉢花  デンドロビューム'_4,1109,154457,https://example-test-flower.jp/item/1109
花・観葉植物,鉢花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/dendrobium,'鉢花  デンドロビューム'_5,1110,123664,https://example-test-flower.jp/item/1110
花・観葉植物,鉢花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/dendrobium,'鉢花  デンドロビューム'_6,1111,97448,https://example-test-flower.jp/item/1111
花・観葉植物,鉢花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/dendrobium,'鉢花  デンドロビューム'_7,1112,139971,https://example-test-flower.jp/item/1112
花・観葉植物,鉢花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/dendrobium,'鉢花  デンドロビューム'_8,1113,60377,https://example-test-flower.jp/item/1113
花・観葉植物,鉢花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/dendrobium,'鉢花  デンドロビューム'_9,1114,3180,https://example-test-flower.jp/item/1114
花・観葉植物,鉢花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/dendrobium,'鉢花  デンドロビューム'_a,1115,158822,https://example-test-flower.jp/item/1115
花・観葉植物,鉢花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/dendrobium,'鉢花  デンドロビューム'_b,1116,103168,https://example-test-flower.jp/item/1116
花・観葉植物,鉢花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/dendrobium,'鉢花  デンドロビューム'_c,1117,122132,https://example-test-flower.jp/item/1117
花・観葉植物,鉢花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/dendrobium,'鉢花  デンドロビューム'_d,1118,4307,https://example-test-flower.jp/item/1118
花・観葉植物,鉢花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/dendrobium,'鉢花  デンドロビューム'_e,1119,106893,https://example-test-flower.jp/item/1119
花・観葉植物,鉢花,デンドロビューム,dendrobium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/dendrobium,'鉢花  デンドロビューム'_f,1120,95463,https://example-test-flower.jp/item/1120
花・観葉植物,鉢花,ガーベラ,gerbera,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/gerbera,'鉢花  ガーベラ'_0,1121,188096,https://example-test-flower.jp/item/1121
花・観葉植物,鉢花,ガーベラ,gerbera,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/gerbera,'鉢花  ガーベラ'_1,1122,96220,https://example-test-flower.jp/item/1122
花・観葉植物,鉢花,ガーベラ,gerbera,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/gerbera,'鉢花  ガーベラ'_2,1123,57641,https://example-test-flower.jp/item/1123
花・観葉植物,鉢花,ガーベラ,gerbera,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/gerbera,'鉢花  ガーベラ'_3,1124,4585,https://example-test-flower.jp/item/1124
花・観葉植物,鉢花,ガーベラ,gerbera,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/gerbera,'鉢花  ガーベラ'_4,1125,85368,https://example-test-flower.jp/item/1125
花・観葉植物,鉢花,ガーベラ,gerbera,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/gerbera,'鉢花  ガーベラ'_5,1126,122287,https://example-test-flower.jp/item/1126
花・観葉植物,鉢花,ガーベラ,gerbera,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/gerbera,'鉢花  ガーベラ'_6,1127,30221,https://example-test-flower.jp/item/1127
花・観葉植物,鉢花,ガーベラ,gerbera,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/gerbera,'鉢花  ガーベラ'_7,1128,141343,https://example-test-flower.jp/item/1128
花・観葉植物,鉢花,ガーベラ,gerbera,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/gerbera,'鉢花  ガーベラ'_8,1129,152851,https://example-test-flower.jp/item/1129
花・観葉植物,鉢花,ガーベラ,gerbera,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/gerbera,'鉢花  ガーベラ'_9,1130,175566,https://example-test-flower.jp/item/1130
花・観葉植物,鉢花,ガーベラ,gerbera,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/gerbera,'鉢花  ガーベラ'_a,1131,73494,https://example-test-flower.jp/item/1131
花・観葉植物,鉢花,ガーベラ,gerbera,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/gerbera,'鉢花  ガーベラ'_b,1132,136472,https://example-test-flower.jp/item/1132
花・観葉植物,鉢花,ガーベラ,gerbera,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/gerbera,'鉢花  ガーベラ'_c,1133,43281,https://example-test-flower.jp/item/1133
花・観葉植物,鉢花,ガーベラ,gerbera,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/gerbera,'鉢花  ガーベラ'_d,1134,26678,https://example-test-flower.jp/item/1134
花・観葉植物,鉢花,ガーベラ,gerbera,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/gerbera,'鉢花  ガーベラ'_e,1135,16387,https://example-test-flower.jp/item/1135
花・観葉植物,鉢花,ガーベラ,gerbera,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/gerbera,'鉢花  ガーベラ'_f,1136,21983,https://example-test-flower.jp/item/1136
花・観葉植物,鉢花,ツバキ,camellia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/camellia,'鉢花  ツバキ'_0,1137,84910,https://example-test-flower.jp/item/1137
花・観葉植物,鉢花,ツバキ,camellia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/camellia,'鉢花  ツバキ'_1,1138,53168,https://example-test-flower.jp/item/1138
花・観葉植物,鉢花,ツバキ,camellia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/camellia,'鉢花  ツバキ'_2,1139,173684,https://example-test-flower.jp/item/1139
花・観葉植物,鉢花,ツバキ,camellia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/camellia,'鉢花  ツバキ'_3,1140,40981,https://example-test-flower.jp/item/1140
花・観葉植物,鉢花,ツバキ,camellia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/camellia,'鉢花  ツバキ'_4,1141,115436,https://example-test-flower.jp/item/1141
花・観葉植物,鉢花,ツバキ,camellia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/camellia,'鉢花  ツバキ'_5,1142,175598,https://example-test-flower.jp/item/1142
花・観葉植物,鉢花,ツバキ,camellia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/camellia,'鉢花  ツバキ'_6,1143,100147,https://example-test-flower.jp/item/1143
花・観葉植物,鉢花,ツバキ,camellia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/camellia,'鉢花  ツバキ'_7,1144,12924,https://example-test-flower.jp/item/1144
花・観葉植物,鉢花,ツバキ,camellia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/camellia,'鉢花  ツバキ'_8,1145,19910,https://example-test-flower.jp/item/1145
花・観葉植物,鉢花,ツバキ,camellia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/camellia,'鉢花  ツバキ'_9,1146,125116,https://example-test-flower.jp/item/1146
花・観葉植物,鉢花,ツバキ,camellia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/camellia,'鉢花  ツバキ'_a,1147,135793,https://example-test-flower.jp/item/1147
花・観葉植物,鉢花,ツバキ,camellia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/camellia,'鉢花  ツバキ'_b,1148,106675,https://example-test-flower.jp/item/1148
花・観葉植物,鉢花,ツバキ,camellia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/camellia,'鉢花  ツバキ'_c,1149,39180,https://example-test-flower.jp/item/1149
花・観葉植物,鉢花,ツバキ,camellia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/camellia,'鉢花  ツバキ'_d,1150,179931,https://example-test-flower.jp/item/1150
花・観葉植物,鉢花,ツバキ,camellia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/camellia,'鉢花  ツバキ'_e,1151,91087,https://example-test-flower.jp/item/1151
花・観葉植物,鉢花,ツバキ,camellia,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/camellia,'鉢花  ツバキ'_f,1152,122981,https://example-test-flower.jp/item/1152
花・観葉植物,鉢花,シンビジューム,cymbidium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cymbidium,'鉢花  シンビジューム'_0,1153,99554,https://example-test-flower.jp/item/1153
花・観葉植物,鉢花,シンビジューム,cymbidium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cymbidium,'鉢花  シンビジューム'_1,1154,109038,https://example-test-flower.jp/item/1154
花・観葉植物,鉢花,シンビジューム,cymbidium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cymbidium,'鉢花  シンビジューム'_2,1155,171681,https://example-test-flower.jp/item/1155
花・観葉植物,鉢花,シンビジューム,cymbidium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cymbidium,'鉢花  シンビジューム'_3,1156,48346,https://example-test-flower.jp/item/1156
花・観葉植物,鉢花,シンビジューム,cymbidium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cymbidium,'鉢花  シンビジューム'_4,1157,166722,https://example-test-flower.jp/item/1157
花・観葉植物,鉢花,シンビジューム,cymbidium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cymbidium,'鉢花  シンビジューム'_5,1158,62038,https://example-test-flower.jp/item/1158
花・観葉植物,鉢花,シンビジューム,cymbidium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cymbidium,'鉢花  シンビジューム'_6,1159,159620,https://example-test-flower.jp/item/1159
花・観葉植物,鉢花,シンビジューム,cymbidium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cymbidium,'鉢花  シンビジューム'_7,1160,184926,https://example-test-flower.jp/item/1160
花・観葉植物,鉢花,シンビジューム,cymbidium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cymbidium,'鉢花  シンビジューム'_8,1161,180808,https://example-test-flower.jp/item/1161
花・観葉植物,鉢花,シンビジューム,cymbidium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cymbidium,'鉢花  シンビジューム'_9,1162,29947,https://example-test-flower.jp/item/1162
花・観葉植物,鉢花,シンビジューム,cymbidium,category/flowers-and-plants,category/flowers-and-plants/potted-flowers,category/flowers-and-plants/potted-flowers/cymbidium,'鉢花  シンビジューム'_a,1163,40333,https://example-test-flower.jp/item/1163
